master_site_id,dive_site_name,country_or_area,country_code,latitude,longitude,max_depth_m,source_count,sources,source_record_count,source_record_ids,source_urls,licenses_and_attribution,data_quality_notes
DS007726,Gota Sataia 1,Red Sea,EG,24.1853193,35.6514175,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):315494005 | Dive Vibe Community (global OSM collection):315494005,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007727,Gota Sataia 2,Red Sea,EG,24.1978179,35.6528478,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):315494009 | Dive Vibe Community (global OSM collection):315494009,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007728,Gota Soraya,Red Sea,EG,23.4116667,35.9031333,NA,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:450,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,max depth unavailable
DS007729,Gota Wadi Gamal,Red Sea,EG,24.6913821,35.1460703,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):765971224 | Dive Vibe Community (global OSM collection):765971224,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007730,Gotha Abu Diab,Red Sea,EG,24.0424469,35.6365371,40,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:418,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007731,Gotta Hemera,Red Sea,EG,23.4120497,35.7029484,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):1216458194 | Dive Vibe Community (global OSM collection):1216458194,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007732,Gotta Kebira,Red Sea,EG,23.4100333,35.9306833,40,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:419,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007733,Gribal,Red Sea,EG,27.5532333,33.9035167,25,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:300,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007734,Gubal Barge,Red Sea,EG,27.6693902,33.8038588,NA,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:304,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,max depth unavailable
DS007735,Habbibi,Red Sea,EG,24.375,35.3583333,25,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:391,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007736,Habibty Reef,Red Sea,EG,27.2461972,33.8488278,25,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:335,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007737,Habili Ali,Red Sea,EG,23.3994861,35.984371,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):9720942896 | Dive Vibe Community (global OSM collection):9720942896,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007738,Habili Dahara,Red Sea,EG,24.7439167,35.1804,NA,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:385,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,max depth unavailable
DS007739,Habili Dawoud,Red Sea,EG,24.869924,34.994368,25,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:444,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007740,Habili Dibia,Red Sea,EG,22.4418574,36.6043807,20,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):13045053326,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007741,Habili Ghadir,Red Sea,EG,24.8430667,35.1249833,30,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:445,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007742,Habili Gouda,Red Sea,EG,25.5098923,34.6636737,25,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:382,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007743,Habili Omran,Red Sea,EG,23.515712,35.8143568,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):11271483280 | Dive Vibe Community (global OSM collection):11271483280,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007744,Habili Radir,Red Sea,EG,24.86538,35.11724,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):701364658 | Dive Vibe Community (global OSM collection):701364658,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007745,Habili Wadi Gimal,Red Sea,EG,24.6864667,35.2478167,NA,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:386,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,max depth unavailable
DS007746,Habili Zabargad,Red Sea,EG,23.60178,36.18395,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):701364655 | Dive Vibe Community (global OSM collection):701364655,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007747,Halg Dawoud,Red Sea,EG,24.870805,34.9881345,25,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:452,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007748,Halg Salmaan,Red Sea,EG,25.500538,34.6691608,35,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:428,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007749,Ham Ham,Red Sea,EG,27.193028,33.984654,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):663869800 | Dive Vibe Community (global OSM collection):663869800,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007750,Hamada,Red Sea,EG,24.4383333,35.2131166,14,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):663869769 | Dive Vibe Community (global OSM collection):663869769,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007751,Hamra,Red Sea,EG,25.5819498,34.6322751,NA,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:415,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,max depth unavailable
DS007752,Happy Life Housereef,Red Sea,EG,25.370436,34.730603,25,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:413,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007753,Heaven,Red Sea,EG,25.3468646,34.7767845,18,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):11331356920 | Dive Vibe Community (global OSM collection):11331356920,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007754,Helioland,Red Sea,EG,25.9714525,34.3658137,25,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:446,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007755,Hey Daroma,Red Sea,EG,28.0567379,34.4482631,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):663869846 | Dive Vibe Community (global OSM collection):663869846,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007756,Horse Shoe Reef,Red Sea,EG,22.421667,38.951667,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):4433719554 | Dive Vibe Community (global OSM collection):4433719554,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/saudi_arabia_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007757,House Reef,Red Sea,EG,24.2563749,35.4067469,25,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:476,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007758,House reef oasis,Red Sea,EG,25.266219,34.785969,NA,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:427,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,max depth unavailable
DS007759,House Reef Taba,Red Sea,EG,29.4898343,34.9020624,25,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:372,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007760,Isar Island,Red Sea,EG,18.5740921,38.7418876,32,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),3,Dive Vibe Community (cleaned/curated):9721017925 | Dive Vibe Community (cleaned/curated):9721017925 | Dive Vibe Community (global OSM collection):9721017925,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/sudan-red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/saudi_arabia_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007761,Jackfish Alley,Red Sea,EG,27.7441533,34.2569889,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):279806505 | Dive Vibe Community (global OSM collection):279806505,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007762,Jackson reef,Red Sea,EG,28.0059666,34.472557,30,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):8559506184 | Dive Vibe Community (global OSM collection):8559506184,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007763,Jotao Abu Galawa,Red Sea,EG,27.31424,33.810292,11,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):11093005831 | Dive Vibe Community (global OSM collection):11093005831,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007764,Karam Marsmarit,Red Sea,EG,18.7979372,38.777359,40,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),3,Dive Vibe Community (cleaned/curated):9721031082 | Dive Vibe Community (cleaned/curated):9721031082 | Dive Vibe Community (global OSM collection):9721031082,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/sudan-red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/saudi_arabia_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007765,Khanka,Red Sea,EG,23.6166601,36.2047145,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):1068557880 | Dive Vibe Community (global OSM collection):1068557880,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007766,Kimon M,Red Sea,EG,27.5816666,33.9302166,32,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):663869811 | Dive Vibe Community (global OSM collection):663869811,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007767,Kormoran,Red Sea,EG,28.0333332,34.4933332,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):663869851 | Dive Vibe Community (global OSM collection):663869851,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007768,Kurkle reef,Red Sea,EG,29.6944444,32.4081944,NA,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:369,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,max depth unavailable
DS007769,La Sirene housereef,Red Sea,EG,29.009158,34.686857,12,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:303,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007770,Laguna Reef,Red Sea,EG,28.0064435,34.4845061,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):2628832137 | Dive Vibe Community (global OSM collection):2628832137,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007771,Laguna Reef (2),Red Sea,EG,27.9939833,34.4923667,25,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:359,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007772,Lahami Bay Beach Housereef,Red Sea,EG,24.208377,35.4345989,25,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:464,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007773,Lahami Bay Buoy 2 Housereef,Red Sea,EG,24.1969276,35.4388368,25,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:462,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007774,Lahami Bay Buoy 3 Batfish Pinnacle,Red Sea,EG,24.2133087,35.4433966,25,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:441,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007775,Last Alternative,Red Sea,EG,27.7293687,34.2035294,25,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:317,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007776,Legend,Red Sea,EG,25.072444,34.9373952,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):11331356919 | Dive Vibe Community (global OSM collection):11331356919,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007777,Levanzo Wreck,Red Sea,EG,21.9878634,37.0452519,20,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):13045042048,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007778,Light House,Red Sea,EG,28.4984313,34.5206951,18,3,Dive Vibe Community (cleaned/curated) | PADI Global Dive Sites | Dive Vibe Community (global OSM collection),3,Dive Vibe Community (cleaned/curated):250735128 | PADI Global Dive Sites:1054 | Dive Vibe Community (global OSM collection):250735128,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://www.padi.com/dive-site/egypt/lighthouse-3/ | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors | PADI terms; factual compilation for personal research,NA
DS007779,Little One,Red Sea,EG,24.2167,35.5834333,25,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:396,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007780,Lonely Mushroom,Red Sea,EG,27.735266,34.1598094,NA,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:327,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,max depth unavailable
DS007781,Louilla,Red Sea,EG,27.9895604,34.4535007,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):280296847 | Dive Vibe Community (global OSM collection):280296847,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007782,M GHAZLANI,Red Sea,EG,27.823618,34.266015,25,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:281,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007783,Maheleg,Red Sea,EG,25.9025849,34.4131047,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):1493107203 | Dive Vibe Community (global OSM collection):1493107203,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007784,Makabi,Red Sea,EG,24.3,35.4216667,25,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:397,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007785,Makadi Bay Reef,Red Sea,EG,26.9977982,33.9100742,30,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:343,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007786,Makadi Garden,Red Sea,EG,27.00451,33.91343,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):701176785 | Dive Vibe Community (global OSM collection):701176785,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007787,Manta Point.,Red Sea,EG,27.422122,33.882601,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):663869813 | Dive Vibe Community (global OSM collection):663869813,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007788,Marsa Abu Dabab South,Red Sea,EG,25.3375,34.7419444,15,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:465,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007789,Marsa Abu Dabbab North,Red Sea,EG,25.3420674,34.741559,10,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:467,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,NA
DS007790,Marsa Asalay,Red Sea,EG,25.1558898,34.8542225,NA,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:436,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,max depth unavailable
DS007791,Marsa Bareika,Red Sea,EG,27.7866024,34.2177797,20,2,Dive Vibe Community (cleaned/curated) | Dive Vibe Community (global OSM collection),2,Dive Vibe Community (cleaned/curated):8559506181 | Dive Vibe Community (global OSM collection):8559506181,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json | https://github.com/jbunderwater/dive-vibe-community/blob/main/world_collection_osm/egypt_divesites_osm.csv,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenStreetMap contributors,NA
DS007792,Marsa Bereika,Red Sea,EG,27.7874017,34.2062491,NA,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:346,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,max depth unavailable
DS007793,Marsa Egla,Red Sea,EG,25.1719944,34.8413778,30,2,OpenDiveMap | Dive Vibe Community (cleaned/curated),2,OpenDiveMap:xla9ig | Dive Vibe Community (cleaned/curated):red-sea:423,https://api.opendivemap.com/v1/sites/xla9ig | https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions | ODbL-1.0; © OpenDiveMap contributors,NA
DS007794,Marsa Elmugabila,Red Sea,EG,29.3734991,34.7925854,NA,1,Dive Vibe Community (cleaned/curated),1,Dive Vibe Community (cleaned/curated):red-sea:376,https://github.com/jbunderwater/dive-vibe-community/blob/main/data/osm_clean/red-sea.json,ODbL-1.0 / mixed third-party factual contributions,max depth unavailable
